duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,difficulty_level
6,tcp,http,SF,634,14446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,12,0.03,0.03,0,0,0.91,0.09,0,65,205,0.89,0.11,0,0,0,0,0,0,normal,21
8,tcp,http,SF,2227,6745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0.05,0.05,0,0,0.97,0.03,0,188,28,0.92,0.08,0,0,0,0,0,0,normal,21
0,tcp,http,SF,1272,4191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,3,0.03,0.03,0,0,0.96,0.04,0,234,123,0.99,0.01,0,0,0,0,0,0,normal,21
41,tcp,ftp,SF,515,1994,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,warezclient,12
7,tcp,domain_u,SF,2328,3459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.04,0.04,0,0,0.96,0.04,0,31,157,0.96,0.04,0,0,0,0,0,0,normal,21
10,tcp,domain_u,SF,1129,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0.01,0.01,0,0,0.98,0.02,0,64,15,1.0,0.0,0,0,0,0,0,0,normal,21
8,udp,http,SF,2252,1954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0.0,0.0,0,0,0.99,0.01,0,225,237,0.93,0.07,0,0,0,0,0,0,normal,21
5,udp,http,SF,639,9931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,11,0.01,0.01,0,0,0.96,0.04,0,149,26,0.87,0.13,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,478,0.9,0.9,0,0,0.99,0.02,0,255,31,0.09,0,0,0,0.9,0,0,0,back,16
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,199,0.0,0.0,0,0,1.0,0.06,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,18
8,tcp,http,SF,556,13433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,12,0.02,0.02,0,0,0.98,0.02,0,236,133,0.99,0.01,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,365,0.98,0.98,0,0,0.98,0.07,0,255,9,0.14,0,0,0,0.98,0,0,0,back,18
7,udp,smtp,SF,836,10839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,6,0.03,0.03,0,0,0.91,0.09,0,82,152,0.99,0.01,0,0,0,0,0,0,normal,21
51,tcp,ftp,SF,297,1673,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,ftp_write,14
0,tcp,http,REJ,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,297,0.92,0.92,0,0,0.92,0.05,0,255,47,0.1,0,0,0,0.92,0,0,0,teardrop,17
0,tcp,private,REJ,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,454,0.84,0.84,0,0,0.96,0.1,0,255,34,0.06,0,0,0,0.84,0,0,0,teardrop,19
1,tcp,http,SF,1004,7450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.04,0.04,0,0,0.98,0.02,0,212,47,0.97,0.03,0,0,0,0,0,0,normal,21
4,tcp,http,SF,244,5821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0.03,0.03,0,0,0.97,0.03,0,164,132,0.88,0.12,0,0,0,0,0,0,normal,21
0,tcp,private,S0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,175,0.91,0.91,0,0,0.94,0.1,0,255,11,0.07,0,0,0,0.91,0,0,0,neptune,15
0,tcp,eco_i,RSTO,73,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0.08,1.0,0,222,1,0,0.89,0.75,0,0,0,0,0,satan,13
1,icmp,eco_i,SF,83,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.19,0.63,0,173,10,0,0.56,0.82,0,0,0,0,0,portsweep,16
9,tcp,ftp,SF,433,1599,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,30,21,0,0,0,0,0,0,0,0,warezclient,11
6,tcp,http,SF,201,4559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,6,0.02,0.02,0,0,0.92,0.08,0,220,40,0.85,0.15,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,376,0.0,0.0,0,0,0.95,0.02,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,15
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,446,0.88,0.88,0,0,1.0,0.02,0,255,44,0.13,0,0,0,0.88,0,0,0,neptune,20
53,tcp,ftp,SF,514,1631,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,warezclient,12
7,udp,smtp,SF,907,12613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,6,0.03,0.03,0,0,0.93,0.07,0,105,134,0.92,0.08,0,0,0,0,0,0,normal,21
2,tcp,other,RSTO,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.18,0.94,0,192,3,0,0.71,0.92,0,0,0,0,0,nmap,17
0,tcp,http,REJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,399,0.93,0.93,0,0,0.95,0.05,0,255,43,0.11,0,0,0,0.93,0,0,0,neptune,15
9,tcp,http,SF,2457,11687,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,6,0.01,0.01,0,0,0.96,0.04,0,139,119,1.0,0.0,0,0,0,0,0,0,normal,21
1,udp,http,SF,2119,1003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0.0,0.0,0,0,0.95,0.05,0,118,16,0.87,0.13,0,0,0,0,0,0,normal,21
2,tcp,domain_u,SF,1810,7387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.01,0.01,0,0,0.95,0.05,0,157,70,0.96,0.04,0,0,0,0,0,0,normal,21
2,tcp,http,SF,1619,6293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,10,0.01,0.01,0,0,0.91,0.09,0,161,244,0.95,0.05,0,0,0,0,0,0,normal,21
6,tcp,ftp_data,SF,2254,13005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.04,0.04,0,0,0.92,0.08,0,135,147,0.98,0.02,0,0,0,0,0,0,normal,21
10,udp,domain_u,SF,852,10375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0.04,0.04,0,0,0.94,0.06,0,164,136,0.96,0.04,0,0,0,0,0,0,normal,21
6,tcp,http,SF,2183,12661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,9,0.04,0.04,0,0,0.95,0.05,0,214,21,0.99,0.01,0,0,0,0,0,0,normal,21
0,udp,domain_u,SF,748,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0.03,0.03,0,0,0.94,0.06,0,32,35,1.0,0.0,0,0,0,0,0,0,normal,21
1,tcp,http,SF,2031,14214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.01,0.01,0,0,0.96,0.04,0,151,15,0.9,0.1,0,0,0,0,0,0,normal,21
5,icmp,eco_i,SH,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0.11,0.94,0,183,5,0,0.6,0.65,0,0,0,0,0,nmap,18
3,tcp,smtp,SF,1437,1887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,2,0.05,0.05,0,0,0.9,0.1,0,255,164,0.94,0.06,0,0,0,0,0,0,normal,21
0,tcp,http,S0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,110,0.85,0.85,0,0,0.99,0.1,0,255,33,0.03,0,0,0,0.85,0,0,0,back,19
6,udp,domain_u,SF,976,14276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.02,0.02,0,0,0.98,0.02,0,196,39,0.93,0.07,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,411,0.98,0.98,0,0,0.96,0.05,0,255,34,0.11,0,0,0,0.98,0,0,0,teardrop,20
0,tcp,http,S0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,397,0.85,0.85,0,0,0.95,0.1,0,255,16,0.05,0,0,0,0.85,0,0,0,neptune,17
6,tcp,http,SF,2495,915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,9,0.01,0.01,0,0,0.96,0.04,0,170,132,0.99,0.01,0,0,0,0,0,0,normal,21
4,tcp,domain_u,SF,1014,9654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0.0,0.0,0,0,0.99,0.01,0,164,149,0.94,0.06,0,0,0,0,0,0,normal,21
38,tcp,telnet,SF,3625,4324,0,0,0,0,0,1,0,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,0,0,buffer_overflow,11
0,tcp,http,S0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,210,0.88,0.88,0,0,0.93,0.04,0,255,18,0.13,0,0,0,0.88,0,0,0,neptune,16
13,tcp,ftp,SF,590,270,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,warezclient,8
43,tcp,telnet,SF,510,1271,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24,17,0,0,0,0,0,0,0,0,guess_passwd,13
59,tcp,ftp,SF,560,2719,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28,16,0,0,0,0,0,0,0,0,ftp_write,12
1,tcp,http,SF,468,2725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,11,0.03,0.03,0,0,0.9,0.1,0,163,62,0.97,0.03,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,174,0.0,0.0,0,0,0.97,0.07,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,18
0,tcp,http,REJ,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,224,0.83,0.83,0,0,0.92,0.03,0,255,3,0.18,0,0,0,0.83,0,0,0,back,16
0,tcp,private,REJ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,140,0.92,0.92,0,0,0.99,0.08,0,255,49,0.17,0,0,0,0.92,0,0,0,teardrop,20
8,tcp,http,SF,2429,10828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0,0,0.93,0.07,0,48,106,0.9,0.1,0,0,0,0,0,0,normal,21
5,icmp,eco_i,RSTO,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.17,0.69,0,203,9,0,0.76,0.64,0,0,0,0,0,portsweep,16
2,icmp,other,RSTO,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.19,0.84,0,200,9,0,0.79,0.89,0,0,0,0,0,ipsweep,12
8,udp,http,SF,1928,9588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,4,0.01,0.01,0,0,0.92,0.08,0,205,220,0.86,0.14,0,0,0,0,0,0,normal,21
5,tcp,ftp_data,SF,1783,991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,11,0.04,0.04,0,0,0.92,0.08,0,137,73,0.9,0.1,0,0,0,0,0,0,normal,21
6,tcp,http,SF,177,1424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0,0,0.97,0.03,0,238,101,0.87,0.13,0,0,0,0,0,0,normal,21
2,icmp,private,RSTO,50,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0.1,0.95,0,249,4,0,0.6,0.76,0,0,0,0,0,ipsweep,12
2,tcp,smtp,SF,2409,11642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,4,0.02,0.02,0,0,0.99,0.01,0,173,227,0.99,0.01,0,0,0,0,0,0,normal,21
76,tcp,telnet,SF,3891,7728,0,0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,buffer_overflow,8
6,tcp,smtp,SF,1584,7357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,7,0.02,0.02,0,0,0.97,0.03,0,179,152,0.99,0.01,0,0,0,0,0,0,normal,21
6,udp,http,SF,1846,5294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.03,0.03,0,0,0.94,0.06,0,165,56,0.89,0.11,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,450,1.0,1.0,0,0,0.99,0.01,0,255,37,0.03,0,0,0,1.0,0,0,0,teardrop,15
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,264,0.0,0.0,0,0,0.9,0.01,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,18
44,tcp,telnet,SF,543,1011,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,guess_passwd,12
3,tcp,http,SF,1339,10880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0,0,0.91,0.09,0,210,116,0.87,0.13,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,125,0.0,0.0,0,0,0.94,0.08,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,18
0,tcp,private,REJ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,184,0.95,0.95,0,0,0.94,0.07,0,255,16,0.07,0,0,0,0.95,0,0,0,teardrop,15
9,tcp,smtp,SF,2137,7339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,0.02,0.02,0,0,0.94,0.06,0,38,71,0.86,0.14,0,0,0,0,0,0,normal,21
0,tcp,private,S0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,171,0.83,0.83,0,0,0.92,0.09,0,255,14,0.17,0,0,0,0.83,0,0,0,teardrop,17
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,421,0.0,0.0,0,0,0.98,0.01,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,19
3,icmp,other,SH,40,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0.06,0.68,0,193,9,0,0.64,0.98,0,0,0,0,0,nmap,13
5,tcp,domain_u,SF,692,9384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.01,0.01,0,0,0.91,0.09,0,87,201,0.9,0.1,0,0,0,0,0,0,normal,21
0,tcp,http,S0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,294,0.95,0.95,0,0,0.91,0.03,0,255,41,0.02,0,0,0,0.95,0,0,0,neptune,18
0,tcp,private,REJ,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,272,0.86,0.86,0,0,0.91,0.07,0,255,40,0.18,0,0,0,0.86,0,0,0,neptune,17
10,tcp,http,SF,1279,2252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0.01,0.01,0,0,0.97,0.03,0,160,133,0.91,0.09,0,0,0,0,0,0,normal,21
72,tcp,telnet,SF,1533,3566,0,0,0,0,0,1,0,1,1,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19,8,0,0,0,0,0,0,0,0,rootkit,5
9,tcp,ftp_data,SF,1431,4700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,7,0.01,0.01,0,0,0.99,0.01,0,208,54,0.89,0.11,0,0,0,0,0,0,normal,21
5,tcp,ftp_data,SF,472,4139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0.04,0.04,0,0,0.96,0.04,0,107,148,0.91,0.09,0,0,0,0,0,0,normal,21
0,icmp,private,SF,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.19,0.89,0,197,5,0,0.54,0.86,0,0,0,0,0,portsweep,16
7,tcp,domain_u,SF,285,14682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0,0,1.0,0.0,0,145,132,0.92,0.08,0,0,0,0,0,0,normal,21
67,tcp,telnet,SF,3649,8338,0,0,0,0,0,1,0,1,1,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,buffer_overflow,9
3,udp,http,SF,340,1054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,5,0.03,0.03,0,0,0.92,0.08,0,94,68,0.92,0.08,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,308,0.86,0.86,0,0,0.9,0.05,0,255,17,0.17,0,0,0,0.86,0,0,0,teardrop,20
8,tcp,smtp,SF,440,1752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,7,0.02,0.02,0,0,0.95,0.05,0,111,169,0.94,0.06,0,0,0,0,0,0,normal,21
5,tcp,http,SF,731,1511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,11,0.03,0.03,0,0,0.96,0.04,0,104,114,1.0,0.0,0,0,0,0,0,0,normal,21
0,tcp,private,S0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,130,0.96,0.96,0,0,0.94,0.07,0,255,13,0.01,0,0,0,0.96,0,0,0,teardrop,16
6,tcp,domain_u,SF,1728,13964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0.03,0.03,0,0,0.94,0.06,0,252,69,0.91,0.09,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,431,0.99,0.99,0,0,0.95,0.02,0,255,32,0.05,0,0,0,0.99,0,0,0,back,19
0,tcp,smtp,SF,577,4969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,10,0.04,0.04,0,0,1.0,0.0,0,122,75,0.95,0.05,0,0,0,0,0,0,normal,21
4,tcp,http,SF,364,5579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,11,0.01,0.01,0,0,0.96,0.04,0,50,115,0.94,0.06,0,0,0,0,0,0,normal,21
0,tcp,http,S0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,281,0.8,0.8,0,0,0.96,0.08,0,255,47,0.01,0,0,0,0.8,0,0,0,back,16
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,191,0.0,0.0,0,0,1.0,0.06,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,20
7,tcp,ftp_data,SF,1265,722,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,5,0.02,0.02,0,0,0.98,0.02,0,36,246,0.92,0.08,0,0,0,0,0,0,normal,21
10,tcp,http,SF,859,9173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0.02,0.02,0,0,1.0,0.0,0,104,192,0.9,0.1,0,0,0,0,0,0,normal,21
2,icmp,eco_i,RSTO,93,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0.09,0.89,0,226,5,0,0.58,0.73,0,0,0,0,0,portsweep,16
9,tcp,ftp_data,SF,1551,9056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0.03,0.03,0,0,0.91,0.09,0,154,105,0.97,0.03,0,0,0,0,0,0,normal,21
0,icmp,eco_i,REJ,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.18,0.65,0,229,10,0,0.92,0.73,0,0,0,0,0,portsweep,18
0,tcp,http,S0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,284,0.92,0.92,0,0,0.97,0.09,0,255,17,0.15,0,0,0,0.92,0,0,0,neptune,19
0,tcp,private,S0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,415,0.98,0.98,0,0,0.97,0.04,0,255,40,0.04,0,0,0,0.98,0,0,0,teardrop,15
0,tcp,private,S0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,256,0.85,0.85,0,0,0.92,0.02,0,255,13,0.03,0,0,0,0.85,0,0,0,back,17
0,tcp,private,REJ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,112,0.84,0.84,0,0,0.9,0.04,0,255,28,0.08,0,0,0,0.84,0,0,0,teardrop,17
0,tcp,http,S0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,508,0.88,0.88,0,0,0.98,0.1,0,255,23,0.13,0,0,0,0.88,0,0,0,back,20
6,tcp,smtp,SF,401,7377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0.02,0.02,0,0,0.99,0.01,0,112,90,0.93,0.07,0,0,0,0,0,0,normal,21
6,tcp,http,SF,471,4991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.05,0.05,0,0,0.96,0.04,0,117,236,0.89,0.11,0,0,0,0,0,0,normal,21
0,tcp,smtp,SF,2194,1160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,6,0.02,0.02,0,0,0.94,0.06,0,121,220,0.96,0.04,0,0,0,0,0,0,normal,21
3,icmp,eco_i,RSTO,39,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0.16,0.73,0,181,2,0,0.79,0.79,0,0,0,0,0,portsweep,14
1,tcp,http,SF,2451,5449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0,0,0.9,0.1,0,36,161,0.89,0.11,0,0,0,0,0,0,normal,21
0,tcp,private,S0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,272,0.86,0.86,0,0,0.96,0.08,0,255,12,0.05,0,0,0,0.86,0,0,0,teardrop,18
42,tcp,ftp,SF,636,1700,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,ftp_write,13
58,tcp,telnet,SF,695,513,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,guess_passwd,10
3,icmp,other,REJ,96,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0.15,0.64,0,184,6,0,0.87,0.94,0,0,0,0,0,portsweep,18
0,tcp,http,REJ,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,114,0.97,0.97,0,0,0.98,0.09,0,255,6,0.11,0,0,0,0.97,0,0,0,back,19
3,tcp,other,SF,77,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0.14,0.61,0,210,10,0,0.5,0.75,0,0,0,0,0,satan,13
1,tcp,ftp_data,SF,1919,10944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,8,0.01,0.01,0,0,0.95,0.05,0,204,199,0.92,0.08,0,0,0,0,0,0,normal,21
3,udp,smtp,SF,1573,3768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.04,0.04,0,0,0.97,0.03,0,129,224,0.97,0.03,0,0,0,0,0,0,normal,21
0,tcp,http,S0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,109,0.89,0.89,0,0,0.91,0.03,0,255,2,0.12,0,0,0,0.89,0,0,0,teardrop,18
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,406,0.0,0.0,0,0,0.98,0.01,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,18
0,udp,smtp,SF,371,4573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.01,0.01,0,0,0.92,0.08,0,72,173,0.86,0.14,0,0,0,0,0,0,normal,21
9,udp,domain_u,SF,2147,13534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.01,0.01,0,0,0.99,0.01,0,108,73,0.9,0.1,0,0,0,0,0,0,normal,21
2,tcp,private,RSTO,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0.17,0.74,0,197,1,0,0.56,0.96,0,0,0,0,0,portsweep,16
1,tcp,http,SF,891,6315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.02,0.02,0,0,1.0,0.0,0,24,135,0.9,0.1,0,0,0,0,0,0,normal,21
0,udp,smtp,SF,1300,4265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.03,0.03,0,0,0.93,0.07,0,176,161,0.9,0.1,0,0,0,0,0,0,normal,21
0,tcp,http,S0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,402,0.86,0.86,0,0,0.91,0.01,0,255,23,0.1,0,0,0,0.86,0,0,0,neptune,15
0,tcp,http,REJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,270,0.98,0.98,0,0,0.94,0.01,0,255,41,0.1,0,0,0,0.98,0,0,0,neptune,20
3,tcp,http,SF,289,7105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.02,0.02,0,0,0.93,0.07,0,117,202,0.91,0.09,0,0,0,0,0,0,normal,21
5,tcp,http,SF,953,2362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,4,0.02,0.02,0,0,0.92,0.08,0,201,54,0.89,0.11,0,0,0,0,0,0,normal,21
0,tcp,ftp_data,SF,1166,8581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,9,0.02,0.02,0,0,0.97,0.03,0,110,215,0.99,0.01,0,0,0,0,0,0,normal,21
